"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Redback.form.of.Eastern.Redback.Salamander.Count","Leadback.form.of.Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature..degC.","Soil.Temperature..degC.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH"
"170","Emmett Lake","01 02","36","2007","11/05/2007","11:00 AM","4","2","2","0","4","D. Ritchie","1","14.1","N/A","1","4","N/A","N/A"
"171","Emmett Lake","01 02","37","2007","11/05/2007","11:00 AM","4","1","0","1","4","D. Ritchie","1","14.1","N/A","1","4","N/A","N/A"
"172","Cameron Lake Dunes","01 01","3","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"173","Cameron Lake Dunes","01 01","5","2007","11/05/2007","1:00 PM","4","2","2","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"174","Cameron Lake Dunes","01 01","6","2007","11/05/2007","1:00 PM","4","2","2","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"175","Cameron Lake Dunes","01 01","9","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"176","Cameron Lake Dunes","01 01","12","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"177","Cameron Lake Dunes","01 01","16","2007","11/05/2007","1:00 PM","4","2","1","1","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"178","Cameron Lake Dunes","01 01","17","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"179","Cameron Lake Dunes","01 01","21","2007","11/05/2007","1:00 PM","4","2","2","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"180","Cameron Lake Dunes","01 01","23","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"181","Cameron Lake Dunes","01 01","27","2007","11/05/2007","1:00 PM","4","4","4","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"182","Cameron Lake Dunes","01 01","28","2007","11/05/2007","1:00 PM","4","3","3","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"183","Cameron Lake Dunes","01 01","30","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"184","Cameron Lake Dunes","01 01","31","2007","11/05/2007","1:00 PM","4","1","0","1","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"185","Cameron Lake Dunes","01 01","39","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"186","Cameron Lake Dunes","01 01","40","2007","11/05/2007","1:00 PM","4","1","1","0","4","D. Ritchie","1","14.5","N/A","1","4","N/A","N/A"
"187","Cameron Lake Dunes","01 01","1","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"188","Cameron Lake Dunes","01 01","2","2008","21/04/2008","10:14 AM","1","1","1","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"189","Cameron Lake Dunes","01 01","6","2008","21/04/2008","10:14 AM","1","1","1","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"190","Cameron Lake Dunes","01 01","16","2008","21/04/2008","10:14 AM","1","1","1","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"191","Cameron Lake Dunes","01 01","17","2008","21/04/2008","10:14 AM","1","4","3","1","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"192","Cameron Lake Dunes","01 01","20","2008","21/04/2008","10:14 AM","1","2","1","1","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"193","Cameron Lake Dunes","01 01","21","2008","21/04/2008","10:14 AM","1","7","6","1","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"194","Cameron Lake Dunes","01 01","22","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"195","Cameron Lake Dunes","01 01","23","2008","21/04/2008","10:14 AM","1","1","1","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"196","Cameron Lake Dunes","01 01","26","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"197","Cameron Lake Dunes","01 01","27","2008","21/04/2008","10:14 AM","1","3","2","1","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"198","Cameron Lake Dunes","01 01","28","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"199","Cameron Lake Dunes","01 01","31","2008","21/04/2008","10:14 AM","1","1","1","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"200","Cameron Lake Dunes","01 01","39","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"201","Cameron Lake Dunes","01 01","40","2008","21/04/2008","10:14 AM","1","2","2","0","5","J.Haselmayer/S. Liipere","0","20.5","N/A","0","2","N/A","N/A"
"202","Emmett Lake","01 02","1","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"203","Emmett Lake","01 02","2","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"204","Emmett Lake","01 02","3","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"205","Emmett Lake","01 02","6","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"206","Emmett Lake","01 02","7","2008","22/04/2008","10:00 AM","1","2","1","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"207","Emmett Lake","01 02","8","2008","22/04/2008","10:00 AM","1","3","3","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"208","Emmett Lake","01 02","9","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"209","Emmett Lake","01 02","10","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"210","Emmett Lake","01 02","12","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"211","Emmett Lake","01 02","13","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"212","Emmett Lake","01 02","16","2008","22/04/2008","10:00 AM","1","3","2","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"213","Emmett Lake","01 02","17","2008","22/04/2008","10:00 AM","1","3","3","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"214","Emmett Lake","01 02","20","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"215","Emmett Lake","01 02","21","2008","22/04/2008","10:00 AM","1","1","0","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"216","Emmett Lake","01 02","22","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"217","Emmett Lake","01 02","24","2008","22/04/2008","10:00 AM","1","3","3","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"218","Emmett Lake","01 02","25","2008","22/04/2008","10:00 AM","1","2","1","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"219","Emmett Lake","01 02","26","2008","22/04/2008","10:00 AM","1","2","1","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"220","Emmett Lake","01 02","30","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"221","Emmett Lake","01 02","31","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"222","Emmett Lake","01 02","32","2008","22/04/2008","10:00 AM","1","2","1","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"223","Emmett Lake","01 02","33","2008","22/04/2008","10:00 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"224","Emmett Lake","01 02","34","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"225","Emmett Lake","01 02","35","2008","22/04/2008","10:00 AM","1","3","2","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"226","Emmett Lake","01 02","36","2008","22/04/2008","10:00 AM","1","4","3","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"227","Emmett Lake","01 02","37","2008","22/04/2008","10:00 AM","1","3","1","2","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"228","Emmett Lake","01 02","38","2008","22/04/2008","10:00 AM","1","1","0","1","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"229","Emmett Lake","01 02","39","2008","22/04/2008","10:00 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","19.5","N/A","1","2","N/A","N/A"
"230","Pendall Point","01 08","5","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"231","Pendall Point","01 08","7","2008","22/04/2008","2:00 PM","1","1","0","1","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"232","Pendall Point","01 08","8","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"233","Pendall Point","01 08","10","2008","22/04/2008","2:00 PM","1","2","1","1","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"234","Pendall Point","01 08","11","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"235","Pendall Point","01 08","12","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"236","Pendall Point","01 08","13","2008","22/04/2008","2:00 PM","1","2","2","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"237","Pendall Point","01 08","14","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"238","Pendall Point","01 08","15","2008","22/04/2008","2:00 PM","1","2","1","1","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"239","Pendall Point","01 08","18","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"240","Pendall Point","01 08","20","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"241","Pendall Point","01 08","23","2008","22/04/2008","2:00 PM","1","3","2","1","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"242","Pendall Point","01 08","25","2008","22/04/2008","2:00 PM","1","2","2","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"243","Pendall Point","01 08","26","2008","22/04/2008","2:00 PM","1","1","0","1","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"244","Pendall Point","01 08","28","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"245","Pendall Point","01 08","31","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"246","Pendall Point","01 08","32","2008","22/04/2008","2:00 PM","1","2","2","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"247","Pendall Point","01 08","38","2008","22/04/2008","2:00 PM","1","2","2","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"248","Pendall Point","01 08","39","2008","22/04/2008","2:00 PM","1","1","1","0","5","J.Haselmayer/M.Watson","0","15.3","N/A","0","N/A","N/A","N/A"
"249","South Cameron Lake","01 07","1","2008","22/04/2008","11:15 AM","1","1","0","1","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"250","South Cameron Lake","01 07","2","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"251","South Cameron Lake","01 07","5","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"252","South Cameron Lake","01 07","7","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"253","South Cameron Lake","01 07","10","2008","22/04/2008","11:15 AM","1","2","1","1","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"254","South Cameron Lake","01 07","14","2008","22/04/2008","11:15 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"255","South Cameron Lake","01 07","15","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"256","South Cameron Lake","01 07","20","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"257","South Cameron Lake","01 07","23","2008","22/04/2008","11:15 AM","1","1","1","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"258","South Cameron Lake","01 07","32","2008","22/04/2008","11:15 AM","1","2","2","0","5","J.Haselmayer/J.Truscott","0","18.5","N/A","1","2","N/A","N/A"
"259","South Cameron Lake","01 07","6","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"260","South Cameron Lake","01 07","7","2008","29/04/2008","9:00 AM","2","2","2","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"261","South Cameron Lake","01 07","9","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"262","South Cameron Lake","01 07","10","2008","29/04/2008","9:00 AM","2","2","1","1","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"263","South Cameron Lake","01 07","23","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"264","South Cameron Lake","01 07","25","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"265","South Cameron Lake","01 07","27","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"266","South Cameron Lake","01 07","32","2008","29/04/2008","9:00 AM","2","2","2","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"267","South Cameron Lake","01 07","38","2008","29/04/2008","9:00 AM","2","1","1","0","5","J.Haselmayer/M. DesJardine","0","4","N/A","0","2","N/A","N/A"
"268","Pendall Point","01 08","6","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"269","Pendall Point","01 08","8","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"270","Pendall Point","01 08","10","2008","30/04/2008","11:00 AM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"271","Pendall Point","01 08","11","2008","30/04/2008","11:00 AM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"272","Pendall Point","01 08","12","2008","30/04/2008","11:00 AM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"273","Pendall Point","01 08","14","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"274","Pendall Point","01 08","15","2008","30/04/2008","11:00 AM","2","2","1","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"275","Pendall Point","01 08","18","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"276","Pendall Point","01 08","21","2008","30/04/2008","11:00 AM","2","1","0","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"277","Pendall Point","01 08","22","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"278","Pendall Point","01 08","23","2008","30/04/2008","11:00 AM","2","1","0","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"279","Pendall Point","01 08","24","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"280","Pendall Point","01 08","25","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"281","Pendall Point","01 08","26","2008","30/04/2008","11:00 AM","2","1","0","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"282","Pendall Point","01 08","27","2008","30/04/2008","11:00 AM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"283","Pendall Point","01 08","30","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"284","Pendall Point","01 08","31","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"285","Pendall Point","01 08","32","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"286","Pendall Point","01 08","36","2008","30/04/2008","11:00 AM","2","2","1","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"287","Pendall Point","01 08","38","2008","30/04/2008","11:00 AM","2","3","2","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"288","Pendall Point","01 08","40","2008","30/04/2008","11:00 AM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","5","N/A","2","2","N/A","N/A"
"289","Cameron Lake Dunes","01 01","1","2008","30/04/2008","12:00 PM","2","3","3","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"290","Cameron Lake Dunes","01 01","2","2008","30/04/2008","12:00 PM","2","4","3","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"291","Cameron Lake Dunes","01 01","3","2008","30/04/2008","12:00 PM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"292","Cameron Lake Dunes","01 01","8","2008","30/04/2008","12:00 PM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"293","Cameron Lake Dunes","01 01","15","2008","30/04/2008","12:00 PM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"294","Cameron Lake Dunes","01 01","16","2008","30/04/2008","12:00 PM","2","1","1","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"295","Cameron Lake Dunes","01 01","17","2008","30/04/2008","12:00 PM","2","4","4","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"296","Cameron Lake Dunes","01 01","19","2008","30/04/2008","12:00 PM","2","3","2","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"297","Cameron Lake Dunes","01 01","20","2008","30/04/2008","12:00 PM","2","3","1","2","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"298","Cameron Lake Dunes","01 01","21","2008","30/04/2008","12:00 PM","2","5","4","1","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"299","Cameron Lake Dunes","01 01","23","2008","30/04/2008","12:00 PM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
"300","Cameron Lake Dunes","01 01","25","2008","30/04/2008","12:00 PM","2","2","2","0","5","J.Haselmayer/M.DesJardine/K.St.James","0","9","N/A","2","2","N/A","N/A"
